LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,Bsmt Qual,SaleCondition,Sale Price
-0.782387442,0.652747231,-0.512407353,1.038850755,0.924197686,0.758681539,1.06485013,-0.789420876,0.111000336,0.789653355,-0.769249333,-1.060541474,0.331504213,0.608725323,0.304040814,0.395528221,-0.410272763,-0.35717257,0.584307967,-0.387721034,0.688704363
0.121120613,-0.797802171,0.388308698,-0.497960139,0.536648278,0.801810151,0.623829243,-0.789420876,-0.225518827,-1.039659437,1.20882038,0.173443434,-0.927372547,0.608725323,0.304040814,-0.749962948,-0.718903227,-0.35717257,0.584307967,-0.387721034,-0.768128258
-0.026524472,-0.797802171,-0.512407353,0.069991714,-0.480668919,0.794622049,0.615810681,-0.789420876,-0.231637358,-1.039659437,-0.769249333,-1.060541474,-0.297934167,0.608725323,0.304040814,1.172539713,-0.132505346,-0.35717257,0.584307967,-0.387721034,-0.140071528
0.405761702,-0.797802171,0.388308698,-1.065911991,-0.771330975,-0.147019315,-0.434620887,-0.789420876,-1.03316482,-1.039659437,-0.769249333,0.173443434,-0.297934167,0.608725323,-2.385263682,0.403538649,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.942948173
1.279097358,-0.07252747,1.289024749,-1.800908505,-1.69176082,0.253118363,0.011745708,0.403356714,0.349623016,0.789653355,-0.769249333,1.407428343,0.960942594,0.608725323,0.304040814,-0.173212149,-0.163368392,-0.35717257,0.584307967,-0.387721034,0.054172821
0.343531129,0.652747231,-0.512407353,0.671352498,0.730422982,0.090188051,0.019764269,1.845893996,1.616158777,0.789653355,1.20882038,1.407428343,1.590380974,0.608725323,0.304040814,-0.749962948,-0.101642299,-0.35717257,0.584307967,-0.387721034,1.128991555
-0.376169333,-0.07252747,-1.413123404,-1.901135302,-1.69176082,-0.602265777,-0.848913236,1.091946517,0.294556244,-1.039659437,1.20882038,1.407428343,-0.297934167,-0.947674651,-1.040611434,-0.749962948,0.299577304,1.851193683,0.584307967,-0.387721034,-0.683955707
0.105257918,2.103296633,-0.512407353,1.10566862,1.069528715,0.154880969,-0.065767054,2.408436852,2.042416384,0.789653355,1.20882038,1.407428343,2.849257734,0.608725323,1.648693062,0.403538649,-0.117073823,-0.35717257,0.584307967,-0.387721034,1.867120083
-0.008665074,0.652747231,-0.512407353,1.072259688,0.924197686,1.101314401,1.006047345,-0.789420876,0.066131114,0.789653355,-0.769249333,0.173443434,0.331504213,-0.947674651,0.304040814,-0.749962948,-0.718903227,-0.35717257,0.584307967,-0.387721034,0.429711897
0.23049556,1.378021932,2.189740799,0.370672106,1.166416067,1.050997687,0.901806044,0.695132054,1.283718634,-1.039659437,1.20882038,-2.294526383,-0.927372547,0.608725323,0.304040814,2.045676338,-0.101642299,-0.35717257,0.584307967,-0.387721034,1.758343247
-0.356867872,-0.797802171,-0.512407353,0.237036376,-0.286894215,-0.274009118,-0.576282142,-0.789420876,-1.141258854,-1.039659437,-0.769249333,-1.060541474,-1.556810927,2.165125297,0.304040814,-0.413524982,-0.718903227,-0.35717257,0.584307967,-0.387721034,-0.580876705
0.316353784,-0.797802171,-0.512407353,-0.230688679,-0.96510568,1.606877577,1.521908141,-0.789420876,0.45975656,0.789653355,-0.769249333,3.875398161,2.219819354,-0.947674651,0.304040814,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.494891207
-0.32358949,-0.07252747,0.388308698,-0.431142274,-1.255767736,-0.463295804,-0.787437597,-0.789420876,-1.302380151,-1.039659437,-0.769249333,-1.060541474,-1.556810927,-0.947674651,-1.040611434,0.595788915,-0.718903227,-0.35717257,-0.577851525,0.709061813,-0.787552693
0.322787605,0.652747231,-0.512407353,1.23930435,1.166416067,-0.506424416,-0.835548967,1.185314626,0.386334197,0.789653355,1.20882038,0.173443434,-0.297934167,-0.947674651,0.304040814,0.916206025,1.040290417,-0.35717257,1.746467458,1.805844659,0.565682941
-0.031294374,0.652747231,-0.512407353,0.938623958,0.730422982,-1.613392127,-1.027994445,0.741816109,-0.148017444,0.789653355,1.20882038,0.173443434,0.960942594,0.608725323,0.304040814,0.051079828,-0.718903227,-0.35717257,0.584307967,-0.387721034,-0.140071528
0.027830217,-0.797802171,1.289024749,-0.030235084,0.972641362,-1.642144535,-1.55721951,0.454709174,-0.802700181,-1.039659437,-0.769249333,0.173443434,-0.927372547,-0.947674651,-1.040611434,-0.469597976,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.541509851
-0.196244217,-0.797802171,-0.512407353,-0.832049463,-1.69176082,-0.539968892,-0.872968921,0.106912969,-0.584472602,-1.039659437,-0.769249333,-1.060541474,-0.297934167,-0.947674651,-1.040611434,0.515684637,-0.718903227,1.29910212,-0.577851525,0.709061813,-0.806977128
-0.438954546,0.652747231,1.289024749,-1.46681918,-1.69176082,-0.470483906,-0.752690497,0.611100756,-0.05216047,0.789653355,-0.769249333,0.173443434,-0.297934167,0.608725323,-1.040611434,-0.749962948,0.052672933,-0.35717257,-0.577851525,-0.387721034,-0.463812111
0.169485194,-0.797802171,0.388308698,-0.197279746,-0.916662003,0.255514397,0.431383764,-0.789420876,-0.372363553,-1.039659437,-0.769249333,0.173443434,-0.297934167,2.165125297,0.304040814,0.531705493,0.33044035,3.539944347,-0.577851525,0.709061813,-0.211294457
-0.737128843,0.652747231,-0.512407353,1.172486485,1.069528715,-0.882601755,-1.21776707,0.818844799,-0.225518827,0.789653355,-0.769249333,-1.060541474,-0.927372547,-0.947674651,0.304040814,-0.749962948,0.855112139,-0.35717257,0.584307967,0.709061813,-0.450862488
0.210861315,-0.797802171,-0.512407353,-0.598186936,-1.497986116,-0.017633479,-0.290286779,0.949560151,0.596403736,0.789653355,-0.769249333,1.407428343,0.331504213,-0.947674651,-1.040611434,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.638632025
0.480970844,-0.07252747,0.388308698,-0.397733341,0.100655194,0.207593717,0.722724836,-0.789420876,-0.150056954,-1.039659437,-0.769249333,0.173443434,0.331504213,2.165125297,0.304040814,0.980289447,0.978564324,-0.35717257,-0.577851525,-0.387721034,0.014028989
0.272315393,1.378021932,-0.512407353,1.205895418,1.166416067,2.359232254,2.361184254,-0.789420876,1.100162726,0.789653355,1.20882038,0.173443434,0.960942594,0.608725323,1.648693062,-0.749962948,0.66993386,-0.35717257,1.746467458,1.805844659,0.938541445
0.176584582,-0.07252747,-0.512407353,0.604534633,0.245986222,-0.578305436,-0.915734583,-0.789420876,-1.400276635,-1.039659437,-0.769249333,0.173443434,-0.927372547,-0.947674651,-2.385263682,-0.749962948,-0.225094485,-0.35717257,0.584307967,-0.387721034,-0.806977128
0.360614031,2.828571334,3.09045685,-2.636131817,0.730422982,0.43042488,0.968627391,2.137669336,2.595123617,2.618966147,1.20882038,0.173443434,1.590380974,0.608725323,0.304040814,0.091131966,7.027721416,-0.35717257,-0.577851525,-0.387721034,1.867120083
-0.458034151,-1.523076872,1.289024749,-1.232956653,0.488204602,-0.415375124,-0.453330864,0.573753513,0.143632498,-1.039659437,-0.769249333,0.173443434,-0.297934167,-0.947674651,-1.040611434,-0.749962948,-0.718903227,0.519678737,-0.577851525,-0.387721034,-0.61920759
0.132435263,1.378021932,-0.512407353,1.10566862,1.021085039,1.942322337,2.3237643,-0.789420876,1.071609585,0.789653355,-0.769249333,-1.060541474,0.331504213,2.165125297,1.648693062,1.8614365,0.299577304,-0.35717257,1.746467458,1.805844659,2.448558169
0.001984008,-0.07252747,1.289024749,-1.800908505,0.730422982,-0.578305436,-0.856931798,-0.789420876,-1.355407413,-1.039659437,-0.769249333,-1.060541474,-0.927372547,-0.947674651,-1.040611434,-0.749962948,-0.718903227,1.461481991,-0.577851525,-0.387721034,-0.65805646
-0.167402954,-0.797802171,0.388308698,0.337263173,-0.141563187,-0.52080062,-0.798129013,-0.789420876,-1.310538191,-1.039659437,-0.769249333,-1.060541474,-1.556810927,-0.947674651,0.304040814,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.567409097
1.646823473,-0.797802171,2.189740799,-0.130461881,0.87575401,0.909631681,0.840330406,-0.789420876,-0.060318511,-1.039659437,-0.769249333,-2.294526383,-0.927372547,2.165125297,-1.040611434,-0.749962948,0.021809886,-0.35717257,-0.577851525,1.805844659,-0.489711357
-0.127468896,-0.797802171,0.388308698,-1.400001315,-1.20732406,-0.755611953,-1.014630176,-0.789420876,-1.157574935,-1.039659437,-0.769249333,-1.060541474,-1.556810927,-0.947674651,-1.040611434,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-1.312012437
-0.213992688,0.652747231,-0.512407353,1.072259688,0.924197686,-0.688523001,-1.038685861,1.105951733,0.161988088,0.789653355,1.20882038,0.173443434,-0.297934167,-0.947674651,0.304040814,-0.749962948,-0.024484683,-0.35717257,0.584307967,-0.387721034,0.065827482
0.358173617,2.828571334,-0.512407353,1.205895418,1.117972391,1.592501373,1.521908141,0.536406269,1.618198287,0.789653355,1.20882038,0.173443434,2.219819354,0.608725323,1.648693062,2.310020454,3.509334128,-0.35717257,1.746467458,-0.387721034,3.51107476
-0.404788741,-0.797802171,2.189740799,0.337263173,0.87575401,-0.578305436,-0.915734583,-0.789420876,-1.400276635,-1.039659437,-0.769249333,-1.060541474,-1.556810927,-0.947674651,0.304040814,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.554459474
-0.644947727,-0.07252747,-0.512407353,1.038850755,0.87575401,-0.501632348,-0.830203259,-0.789420876,-1.335012312,-1.039659437,-0.769249333,-2.294526383,-1.556810927,-0.947674651,0.304040814,0.371496938,-0.718903227,-0.35717257,0.584307967,-0.387721034,-0.528560227
-0.250598907,-0.797802171,0.388308698,0.103400646,-0.480668919,-0.319533764,-0.627066366,-0.789420876,-1.180009546,-1.039659437,-0.769249333,0.173443434,-0.927372547,-0.947674651,-1.040611434,-0.749962948,-0.718903227,-0.35717257,0.584307967,-0.387721034,-0.917048926
0.116794424,1.378021932,-0.512407353,1.10566862,1.021085039,1.812936501,1.783847819,-0.789420876,0.659628548,0.789653355,-0.769249333,0.173443434,0.331504213,0.608725323,1.648693062,0.691914048,0.438461012,-0.35717257,0.584307967,1.805844659,1.789422343
-0.737572555,-0.07252747,1.289024749,-2.068179965,0.39131725,-0.894581925,-1.268551293,0.807173785,-0.274467069,-1.039659437,-0.769249333,0.173443434,0.331504213,-0.947674651,-1.040611434,-0.749962948,1.719277438,-0.35717257,-0.577851525,-0.387721034,-0.858723823
-0.701853759,0.652747231,-0.512407353,1.139077553,1.069528715,0.480741594,0.650557781,-0.789420876,-0.205123727,-2.868972228,3.186890092,-1.060541474,0.331504213,0.608725323,1.648693062,0.211288383,-0.471998856,-0.35717257,1.746467458,1.805844659,0.173322305
0.303375215,-0.797802171,0.388308698,0.170218511,-0.383781567,0.892859443,1.305406978,-0.789420876,0.294556244,0.789653355,-0.769249333,0.173443434,0.331504213,0.608725323,0.304040814,-0.749962948,-0.718903227,-0.35717257,0.584307967,-0.387721034,0.475035578
-0.920603653,-0.07252747,0.388308698,0.270445308,-0.238450539,-0.817908837,-1.183019969,1.171309409,0.108960826,0.789653355,1.20882038,0.173443434,-0.297934167,0.608725323,0.304040814,0.539715921,-0.718903227,-0.35717257,0.584307967,-0.387721034,-0.386114371
0.075196447,1.378021932,-0.512407353,1.10566862,0.972641362,0.001534793,-0.268903948,1.185314626,0.818710335,0.789653355,1.20882038,0.173443434,0.960942594,0.608725323,0.304040814,0.68390362,0.206988164,-0.35717257,0.584307967,-0.387721034,1.219638918
-0.13856169,-0.07252747,0.388308698,-1.166138788,-1.69176082,-0.664562661,-1.011957322,0.599429743,-0.260190499,-1.039659437,1.20882038,0.173443434,-0.297934167,0.608725323,-1.040611434,-0.749962948,1.78100353,-0.35717257,-0.577851525,-0.387721034,-0.515610604
-0.023085706,1.378021932,-0.512407353,0.671352498,0.342873574,-0.357870308,-0.619047804,1.516771412,0.841144946,0.789653355,1.20882038,0.173443434,0.960942594,0.608725323,0.304040814,0.211288383,1.595825252,-0.35717257,0.584307967,0.709061813,0.507409636
-0.783940433,0.652747231,-0.512407353,1.072259688,0.972641362,-1.095848782,-1.493071017,0.611100756,-0.617104763,0.789653355,1.20882038,-1.060541474,-1.556810927,-0.947674651,0.304040814,-0.749962948,1.935318762,-0.35717257,0.584307967,-0.387721034,-0.386114371
0.283297259,0.652747231,-0.512407353,1.005441823,0.827310334,1.046205619,0.896460337,-0.789420876,-0.017488799,0.789653355,-0.769249333,0.173443434,-0.297934167,0.608725323,0.304040814,0.788039181,-0.163368392,-0.35717257,0.584307967,-0.387721034,0.52035926
0.371706825,0.652747231,0.388308698,-0.230688679,0.245986222,-0.693315069,0.073221347,1.077941301,0.985950162,0.789653355,1.20882038,0.173443434,0.331504213,3.721525271,0.304040814,-0.749962948,-0.070779253,-0.35717257,-0.577851525,-0.387721034,0.313165287
0.245692688,-0.797802171,-0.512407353,0.804988228,0.536648278,-0.041593819,-0.317015317,-0.789420876,-0.943426376,-1.039659437,-0.769249333,0.173443434,-0.297934167,-0.947674651,0.304040814,0.595788915,-0.718903227,-0.35717257,0.584307967,-0.387721034,-0.373164748
-0.271675215,-0.797802171,2.189740799,-0.798640531,0.827310334,-0.386622716,-0.124569839,1.302024762,1.030819383,2.618966147,-0.769249333,0.173443434,0.960942594,-0.947674651,-1.040611434,0.075111111,-0.718903227,-0.35717257,-0.577851525,-0.387721034,0.572157753
0.212858018,1.378021932,0.388308698,-1.266365585,0.63353563,-0.22129637,2.08855316,2.137669336,3.449678341,0.789653355,1.20882038,1.407428343,2.219819354,2.165125297,0.304040814,-0.749962948,-0.718903227,-0.35717257,0.584307967,3.999410351,2.308702237
-0.25581252,-1.523076872,-0.512407353,-0.364324409,-1.158880384,-0.067950193,-0.34641671,-0.789420876,-0.965860987,-1.039659437,-0.769249333,0.173443434,-0.927372547,-0.947674651,-1.040611434,-0.237295571,-0.718903227,0.276108929,-0.577851525,-0.387721034,-0.806977128
0.088840583,2.103296633,-0.512407353,0.938623958,0.730422982,0.916819783,0.848348967,0.790834366,1.326548345,0.789653355,1.20882038,0.173443434,0.960942594,2.165125297,1.648693062,1.276675274,1.472373066,-0.35717257,1.746467458,-0.387721034,1.711724603
0.016182784,-0.07252747,0.388308698,0.203627443,-0.335337891,-0.060762091,-0.338398148,-0.789420876,-0.959742457,0.789653355,-0.769249333,0.173443434,-0.297934167,0.608725323,0.304040814,-0.749962948,-0.718903227,-0.35717257,0.584307967,-0.387721034,-0.424963241
0.181465412,1.378021932,-0.512407353,0.97203289,0.778866658,0.578978988,0.375253833,0.548077283,0.753446012,0.789653355,1.20882038,0.173443434,0.331504213,0.608725323,0.304040814,0.531705493,1.163742603,-0.35717257,0.584307967,-0.387721034,1.044819003
-0.204896597,-0.797802171,-0.512407353,1.172486485,1.069528715,0.150088901,-0.103187008,-0.789420876,-0.78026557,-1.039659437,-0.769249333,0.173443434,-0.297934167,-0.947674651,-2.385263682,-0.749962948,-0.255957531,-0.35717257,0.584307967,1.805844659,-0.437912864
-0.971519576,-1.523076872,0.388308698,0.003173849,-0.625999947,-1.023967762,-1.412885402,-0.789420876,-1.77962551,-1.039659437,-0.769249333,-2.294526383,-2.186249307,-0.947674651,-2.385263682,0.019038117,-0.348546671,-0.35717257,0.584307967,-0.387721034,-1.36381093
-0.160747277,-0.07252747,1.289024749,-0.297506544,-1.061993032,-0.290781356,-0.279595363,-0.789420876,-0.914873235,-1.039659437,-0.769249333,0.173443434,-0.297934167,-0.947674651,0.304040814,0.211288383,-0.718903227,-0.35717257,-0.577851525,0.709061813,-0.560934286
-0.264908611,-0.07252747,-0.512407353,1.005441823,0.87575401,-0.657374559,-0.939790268,0.849189434,0.013103852,0.789653355,1.20882038,0.173443434,0.331504213,0.608725323,0.304040814,0.051079828,0.438461012,-0.35717257,0.584307967,-0.387721034,0.030863499
-0.335236924,-0.07252747,0.388308698,-0.598186936,-1.497986116,-0.539968892,-0.872968921,-0.789420876,-1.367644474,-1.039659437,-0.769249333,-1.060541474,-1.556810927,-0.947674651,0.304040814,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.975322231
0.160278175,2.103296633,-0.512407353,1.172486485,1.069528715,1.832104773,1.789193527,-0.789420876,0.663707569,0.789653355,-0.769249333,0.173443434,1.590380974,0.608725323,1.648693062,-0.749962948,0.947701278,-0.35717257,1.746467458,1.805844659,1.73520227
0.221288541,1.378021932,-0.512407353,1.038850755,0.87575401,1.017453211,0.86438609,1.031257246,1.548854944,0.789653355,1.20882038,1.407428343,2.219819354,2.165125297,1.648693062,0.595788915,-0.718903227,-0.35717257,0.584307967,-0.387721034,1.608127617
-0.221979499,-2.248351573,-2.313839455,-1.934544235,-1.69176082,-0.463295804,-0.787437597,-0.789420876,-1.302380151,-1.039659437,-0.769249333,-1.060541474,-0.927372547,-0.947674651,-2.385263682,-0.749962948,-0.718903227,1.266626146,-0.577851525,-0.387721034,-1.473882728
0.061108599,-0.07252747,1.289024749,0.069991714,0.585091954,1.113294572,1.040794445,1.698839225,2.266762493,0.789653355,1.20882038,1.407428343,1.590380974,0.608725323,0.304040814,-0.445566693,3.030956909,-0.35717257,-0.577851525,-0.387721034,0.766402102
-0.353318178,-0.797802171,0.388308698,0.170218511,-0.383781567,-0.18535586,-0.477386549,-0.789420876,-1.065796981,-1.039659437,-0.769249333,0.173443434,-0.297934167,-0.947674651,0.304040814,0.788039181,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.593308344
-0.902078687,-0.07252747,-0.512407353,0.938623958,0.730422982,-0.722067477,-1.076105815,0.975236381,0.019222383,0.789653355,1.20882038,-1.060541474,-1.556810927,0.608725323,0.304040814,-0.749962948,-0.225094485,-0.35717257,0.584307967,-0.387721034,-0.159495963
0.016737424,-0.07252747,-0.512407353,0.003173849,-0.625999947,-0.779572293,-0.391855226,1.026588841,0.586206185,-1.039659437,3.186890092,1.407428343,0.960942594,0.608725323,0.304040814,0.43558036,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.202877201
-0.027633752,-0.07252747,0.388308698,-0.330915476,-1.110436708,0.140504765,-0.113878424,-0.789420876,-0.78842361,-1.039659437,1.20882038,0.173443434,-0.927372547,-0.947674651,0.304040814,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.269567761
0.232159479,-0.797802171,-0.512407353,-0.397733341,-0.335337891,-0.190147928,0.704014859,-0.789420876,-0.164333525,-1.039659437,-0.769249333,0.173443434,-0.297934167,0.608725323,-1.040611434,-0.749962948,-0.718903227,0.227394968,-0.577851525,-0.387721034,-0.52985519
-0.072004927,-0.07252747,0.388308698,-0.564778003,-0.625999947,0.236346125,0.965954537,-0.789420876,0.035538463,-1.039659437,-0.769249333,0.173443434,0.331504213,2.165125297,-1.040611434,-0.749962948,-0.718903227,2.711807002,-0.577851525,-0.387721034,-0.360215125
0.150516517,-0.797802171,-0.512407353,-0.097052949,-0.771330975,-0.041593819,-0.317015317,1.638149954,1.177664109,-1.039659437,3.186890092,2.641413252,1.590380974,2.165125297,0.304040814,1.93353035,-0.718903227,-0.35717257,0.584307967,5.096193197,-0.593308344
-0.136343131,-0.07252747,-0.512407353,-0.264097611,-1.013549356,0.456781254,0.51156938,-0.789420876,-0.311178251,-1.039659437,1.20882038,0.173443434,-0.297934167,-0.947674651,0.304040814,0.659872337,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.159495963
-0.13856169,-0.797802171,0.388308698,-3.070447939,0.294429898,-1.009591557,-0.186045478,0.753487122,0.504625782,-1.039659437,-0.769249333,0.173443434,0.960942594,-0.947674651,-1.040611434,-0.749962948,-0.718903227,4.400557666,-1.740011016,0.709061813,-0.7357542
-0.627753896,1.378021932,-0.512407353,1.139077553,1.021085039,1.18996766,1.056831569,-0.789420876,0.104881806,0.789653355,-0.769249333,-1.060541474,-0.297934167,0.608725323,0.304040814,0.499663782,0.407597966,-0.35717257,0.584307967,-0.387721034,0.371438592
0.183129331,0.652747231,-0.512407353,0.170218511,-0.383781567,0.787433947,0.674613466,-0.789420876,-0.186768136,0.789653355,-0.769249333,0.173443434,-0.297934167,0.608725323,0.304040814,0.788039181,-0.718903227,-0.35717257,-0.577851525,5.096193197,-1.273163567
-0.110829705,-0.797802171,1.289024749,-0.598186936,0.972641362,-0.003257275,-0.274249656,-0.789420876,-0.910794215,-1.039659437,-0.769249333,0.173443434,-0.297934167,-0.947674651,-1.040611434,2.374103876,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.536330001
-0.362747052,-0.07252747,-0.512407353,0.270445308,-0.238450539,-0.003257275,-0.274249656,-0.789420876,-0.910794215,-2.868972228,-0.769249333,-3.528511292,-1.556810927,-0.947674651,0.304040814,1.364789979,0.145262072,-0.35717257,-0.577851525,-0.387721034,-0.476761734
0.071757681,-0.07252747,1.289024749,-1.934544235,0.488204602,0.916819783,0.752126228,2.571831042,3.859619868,0.789653355,-0.769249333,6.343367978,4.737572874,-0.947674651,-2.385263682,-0.749962948,0.978564324,-0.35717257,-0.577851525,0.709061813,0.24841717
-0.458034151,-2.973626274,-2.313839455,-1.199547721,-1.69176082,-1.900916208,-0.958500245,-0.789420876,-1.432908796,-1.039659437,-0.769249333,-2.294526383,-1.556810927,0.608725323,-2.385263682,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-1.564530091
-0.471345504,-0.797802171,-1.413123404,-0.598186936,-1.497986116,-0.590285606,-0.929098852,0.555079891,-0.235716378,0.789653355,-0.769249333,0.173443434,0.331504213,-0.947674651,-1.040611434,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-1.137192522
-0.16329862,-0.797802171,1.289024749,-2.068179965,-1.69176082,-0.626226117,-0.96919166,-0.789420876,-1.441066837,-1.039659437,-0.769249333,-1.060541474,-1.556810927,-0.947674651,-2.385263682,1.877457355,-0.718903227,2.305857323,-1.740011016,-0.387721034,-1.240789509
-0.695198083,1.378021932,-0.512407353,1.139077553,1.021085039,1.108502504,1.091578669,-0.789420876,0.131395437,0.789653355,-0.769249333,-2.294526383,0.331504213,0.608725323,1.648693062,1.749290511,-0.718903227,-0.35717257,0.584307967,1.805844659,1.0844578
0.269320338,1.378021932,-0.512407353,1.038850755,0.924197686,1.103710435,0.960608829,-0.789420876,0.031459443,-1.039659437,1.20882038,-2.294526383,-0.297934167,0.608725323,0.304040814,0.731966187,1.44151002,-0.35717257,1.746467458,-0.387721034,1.206689294
-0.354871169,0.652747231,-0.512407353,0.97203289,0.778866658,-0.000861241,-0.271576802,1.246003897,0.869698087,0.789653355,1.20882038,0.173443434,0.331504213,0.608725323,0.304040814,-0.749962948,2.907504723,-0.35717257,0.584307967,-0.387721034,0.585107376
0.400548089,1.378021932,1.289024749,0.003173849,0.488204602,2.143589194,2.248924392,0.853857839,2.450318401,0.789653355,1.20882038,1.407428343,1.590380974,3.721525271,0.304040814,1.404842118,0.993995847,-0.35717257,0.584307967,-0.387721034,2.126112549
0.060332103,-0.797802171,-0.512407353,-0.097052949,-0.771330975,-0.664562661,-1.011957322,1.171309409,0.239489471,0.789653355,1.20882038,1.407428343,0.331504213,-0.947674651,0.304040814,0.916206025,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.373164748
-0.117818165,2.103296633,-0.512407353,1.23930435,1.166416067,1.697926869,1.623476588,-0.789420876,0.537257943,0.789653355,1.20882038,-1.060541474,0.331504213,0.608725323,1.648693062,0.812070464,1.287194788,-0.35717257,1.746467458,1.805844659,2.4612229
0.031158055,-0.07252747,-0.512407353,-0.030235084,-0.674443623,-0.182959826,-0.474713695,-0.789420876,-1.063757471,-1.039659437,1.20882038,0.173443434,-0.927372547,-0.947674651,0.304040814,-0.749962948,4.095732009,0.292346916,-0.577851525,-0.387721034,-0.486473952
-0.338231978,-0.797802171,-0.512407353,-0.731822666,-1.69176082,-2.533469185,-0.295632487,-0.789420876,-0.927110296,-1.039659437,-0.769249333,0.173443434,0.331504213,-0.947674651,0.304040814,-0.749962948,-0.302252101,-0.35717257,-4.064329999,-0.387721034,-1.068559519
0.022505676,-0.07252747,-0.512407353,-0.631595868,-1.546429792,0.087792017,-0.172681209,-0.789420876,-0.833292832,-1.039659437,-0.769249333,0.173443434,-0.927372547,2.165125297,0.304040814,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.334315878
-0.282768009,-0.07252747,-0.512407353,-0.197279746,-0.916662003,-0.722067477,-0.287613925,1.049930868,0.686142179,-1.039659437,1.20882038,1.407428343,0.331504213,0.608725323,0.304040814,-0.749962948,1.194605649,3.150232655,-0.577851525,-0.387721034,-0.334315878
-0.922156644,-1.523076872,0.388308698,-0.063644016,-0.722887299,-1.023967762,-1.412885402,-0.789420876,-1.77962551,-1.039659437,-0.769249333,-2.294526383,-2.186249307,-0.947674651,-2.385263682,-0.749962948,-0.718903227,-0.35717257,0.584307967,-0.387721034,-1.24726432
-0.235623635,0.652747231,0.388308698,1.172486485,1.069528715,-0.585493538,-0.89969746,1.178312018,0.331267425,0.789653355,1.20882038,0.173443434,0.331504213,-0.947674651,0.304040814,-0.749962948,-0.718903227,-0.35717257,0.584307967,-0.387721034,0.325467429
-0.129243743,-1.523076872,-0.512407353,-1.065911991,-1.69176082,-0.724463511,-1.078778669,0.972902178,0.015143362,-1.039659437,-0.769249333,1.407428343,0.331504213,0.608725323,-1.040611434,0.211288383,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.942948173
-0.166293674,0.652747231,-0.512407353,0.804988228,0.536648278,-0.42495926,-0.667159174,1.09428072,0.435282439,0.789653355,1.20882038,-1.060541474,0.331504213,0.608725323,0.304040814,-0.749962948,1.132879556,-0.35717257,0.584307967,-0.387721034,0.131870561
0.007863189,-0.07252747,1.289024749,-2.201815695,0.488204602,-0.722067477,-1.076105815,0.874865664,-0.068476551,-1.039659437,-0.769249333,0.173443434,0.331504213,-0.947674651,-1.040611434,-0.293368566,-0.718903227,3.52370636,-0.577851525,-0.387721034,-0.593308344
0.020841757,1.378021932,0.388308698,0.771579296,0.488204602,2.519766533,2.550956878,-0.789420876,1.244967942,0.789653355,1.20882038,-1.060541474,0.331504213,0.608725323,1.648693062,1.140498002,-0.00905316,-0.35717257,0.584307967,-0.387721034,2.190860665
-0.950554196,-0.07252747,-0.512407353,-0.030235084,-0.674443623,-1.275551332,-1.693535057,0.534072067,-0.837371852,-1.039659437,1.20882038,0.173443434,-0.297934167,-0.947674651,-1.040611434,-0.749962948,-0.718903227,-0.35717257,-0.577851525,5.096193197,-1.201940639
-0.026857256,-0.797802171,1.289024749,-0.431142274,1.021085039,-0.010445377,-0.282268217,-0.789420876,-0.916912745,-1.039659437,1.20882038,0.173443434,-0.927372547,-0.947674651,-1.040611434,-0.749962948,-0.718903227,-0.35717257,-0.577851525,-0.387721034,-0.457337299
-0.338231978,0.652747231,0.388308698,-1.366592383,0.730422982,-0.674146797,-0.822184698,0.730145095,-0.001172718,-1.039659437,1.20882038,0.173443434,-0.297934167,0.608725323,-1.040611434,-0.749962948,-0.718903227,1.461481991,0.584307967,-0.387721034,-0.412013618
0.804658567,-0.07252747,-0.512407353,-0.798640531,-1.69176082,-0.348286172,-0.659140612,0.485053809,-0.090911162,-1.039659437,-0.769249333,0.173443434,-0.297934167,0.608725323,-1.040611434,0.788039181,-0.718903227,-0.35717257,-0.577851525,0.709061813,-1.078919218
